month,latitude,longitude,dataValue,wellDepth
2023-07,28.7399,77.2226,-0.45,
2023-08,28.7399,77.2226,-0.61,
2023-09,28.7399,77.2226,-1.28,
2023-10,28.7399,77.2226,-1.65,
2023-11,28.7399,77.2226,-5.64,
2023-12,28.7399,77.2226,-9.31,
2020-01,28.74,77.2225,1.38,50
2020-08,28.74,77.2225,0.49,50
2020-11,28.74,77.2225,3.06,50
2021-01,28.74,77.2225,1.86,50
2021-08,28.74,77.2225,0.31,50
2021-11,28.74,77.2225,0.98,50
2022-01,28.74,77.2225,1.35,50
2022-05,28.74,77.2225,2.51,50
2022-08,28.74,77.2225,1.39,50
2022-11,28.74,77.2225,1.76,50
2023-09,28.7406,77.1525,8.41,69
2023-10,28.7406,77.1525,8.26,69
2023-11,28.7406,77.1525,8.29,69
2023-12,28.7406,77.1525,8.3,69
2020-01,28.7433,77.2214,1.72,100
2020-01,28.7528,76.9667,12.17,21.2
2020-08,28.7528,76.9667,12.27,21.2
2020-11,28.7528,76.9667,14.48,21.2
2021-01,28.7528,76.9667,11.98,21.2
2021-08,28.7528,76.9667,13.3,21.2
2021-11,28.7528,76.9667,12.1,21.2
2022-01,28.7528,76.9667,11.43,21.2
2022-05,28.7528,76.9667,11.66,21.2
2022-08,28.7528,76.9667,11.31,21.2
2022-11,28.7528,76.9667,11.07,21.2
2020-01,28.7528,77.095,7.04,75
2020-08,28.7528,77.095,6.59,75
2020-11,28.7528,77.095,7.82,75
2021-01,28.7528,77.095,6.96,75
2021-08,28.7528,77.095,6.4,75
2021-11,28.7528,77.095,4.52,75
2022-01,28.7528,77.095,4.37,75
2022-05,28.7528,77.095,4.88,75
2022-08,28.7528,77.095,5.25,75
2022-11,28.7528,77.095,4.76,75
2023-05,28.7528,77.095,-5.92,
2023-06,28.7528,77.095,-5.97,
2023-07,28.7528,77.095,-5.74,
2023-08,28.7528,77.095,-5.48,
2023-09,28.7528,77.095,-5.38,
2023-10,28.7528,77.095,-5.38,
2023-11,28.7528,77.095,-5.64,
2023-12,28.7528,77.095,-5.8,
2020-01,28.7556,77.0058,3.26,54
2020-08,28.7556,77.0058,1.73,54
2020-11,28.7556,77.0058,3.97,54
2021-01,28.7556,77.0058,2.99,54
2021-08,28.7556,77.0058,1.03,54
2021-11,28.7556,77.0058,0.93,54
2022-01,28.7556,77.0058,0.77,54
2022-05,28.7556,77.0058,2.26,54
2022-08,28.7556,77.0058,2.45,54
2022-11,28.7556,77.0058,2.61,54
2023-09,28.7556,77.0058,6.47,35
2023-10,28.7556,77.0058,2.86,35
2023-11,28.7556,77.0058,3.33,35
2023-12,28.7556,77.0058,3.66,35
2020-01,28.7583,77.0625,6.1,250.75
2020-08,28.7583,77.0625,6,250.75
2020-11,28.7583,77.0625,6.84,250.75
2021-01,28.7583,77.0625,6.47,250.75
2021-11,28.7583,77.0625,4.79,250.75
2022-01,28.7583,77.0625,4.62,250.75
2022-05,28.7583,77.0625,4.86,250.75
2022-08,28.7583,77.0625,4.94,250.75
2022-11,28.7583,77.0625,5.27,250.75
2023-05,28.7583,77.0625,-5.21,
2023-06,28.7583,77.0625,-5.34,
2023-07,28.7583,77.0625,-5.21,
2023-08,28.7583,77.0625,-4.95,
2023-09,28.7583,77.0625,-4.97,
2023-10,28.7583,77.0625,-5.05,
2023-11,28.7583,77.0625,-5.21,
2023-12,28.7583,77.0625,-5.31,
2021-08,28.7583,77.0628,6.26,25
2022-01,28.76,77.2075,3.37,50
2022-05,28.76,77.2075,3.35,50
2022-08,28.76,77.2075,3.24,50
2023-09,28.765,77.0356,4.1,83
2023-10,28.765,77.0356,4.37,83
2023-11,28.765,77.0356,4.66,83
2023-12,28.765,77.0356,4.83,83
2020-01,28.7689,77.2075,4.56,45
2020-08,28.7689,77.2075,8.64,45
2020-11,28.7689,77.2075,9.86,45
2021-01,28.7689,77.2075,9.54,45
2021-08,28.7689,77.2075,7.82,45
2021-11,28.7689,77.2075,8.06,45
2022-01,28.7689,77.2075,7.46,45
2022-08,28.7689,77.2075,6.6,45
2022-11,28.7689,77.2075,4.62,45
2020-01,28.7694,77.1181,9.25,100
2022-05,28.7694,77.1181,11.67,100
2022-08,28.7694,77.1181,12.73,100
2022-11,28.7694,77.1181,11.11,100
2023-09,28.7694,77.1181,11.24,50
2023-10,28.7694,77.1181,11.49,50
2023-11,28.7694,77.1181,11.09,50
2023-12,28.7694,77.1181,11.01,50
2023-04,28.7807,77.2015,-5.87,
2023-05,28.7807,77.2015,-5.31,
2023-06,28.7807,77.2015,-5,
2023-07,28.7807,77.2015,-5.12,
2023-08,28.7807,77.2015,-2.9,
2023-09,28.7807,77.2015,-3.73,
2023-10,28.7807,77.2015,-3.99,
2023-11,28.7807,77.2015,-3.81,
2023-12,28.7807,77.2015,-3.81,
2023-09,28.7869,77.03,7.5,64
2023-10,28.7869,77.03,7.57,64
2023-11,28.7869,77.03,6.99,64
2023-12,28.7869,77.03,7.21,64
2021-01,28.7889,77.0292,9.01,15.9
2021-11,28.7889,77.0292,6.09,15.9
2022-05,28.7889,77.0292,8.21,15.9
2022-08,28.7889,77.0292,9.08,15.9
2020-08,28.7981,77.1244,9.01,
2023-05,28.7981,77.1244,-9.13,
2023-06,28.7981,77.1244,-9.04,
2023-07,28.7981,77.1244,-9.16,
2023-08,28.7981,77.1244,-9.11,
2023-09,28.7981,77.1244,-8.8,
2023-10,28.7981,77.1244,-8.48,
2023-11,28.7981,77.1244,-8.47,
2023-12,28.7981,77.1244,-8.56,
2020-05,28.8011,77.1808,8.69,
2020-08,28.8011,77.1808,9.09,
2023-05,28.8014,77.1808,-7.75,
2023-06,28.8014,77.1808,-7.83,
2023-07,28.8014,77.1808,-17.96,
2023-08,28.8014,77.1808,-6.87,
2023-09,28.8014,77.1808,-9.16,
2023-10,28.8014,77.1808,-12.21,
2023-11,28.8014,77.1808,-6.36,
2023-12,28.8014,77.1808,-6.51,
2023-05,28.8056,76.9647,-4.61,
2023-06,28.8056,76.9647,-4.6,
2023-07,28.8056,76.9647,-3.74,
2023-08,28.8056,76.9647,-3.37,
2023-09,28.8056,76.9647,-3.71,
2023-10,28.8056,76.9647,-4.01,
2023-11,28.8056,76.9647,-4.2,
2023-12,28.8056,76.9647,-4.27,
2020-01,28.8147,77.1972,9.54,200
2020-08,28.8147,77.1972,9.86,200
2020-11,28.8147,77.1972,10.28,200
2021-01,28.8147,77.1972,8.97,200
2022-01,28.8147,77.1972,7.89,200
2022-05,28.8147,77.1972,8.41,200
2022-08,28.8147,77.1972,9.05,200
2022-11,28.8147,77.1972,8.62,200
2023-09,28.8147,77.1972,9.35,178
2023-10,28.8147,77.1972,5.63,178
2023-11,28.8147,77.1972,5.76,178
2023-12,28.8147,77.1972,5.93,178
2020-01,28.8147,77.1975,7.94,65
2020-08,28.8147,77.1975,7.96,65
2020-11,28.8147,77.1975,8.97,65
2021-01,28.8147,77.1975,7.59,65
2021-08,28.8147,77.1975,7.58,65
2022-01,28.8147,77.1975,6.54,65
2022-05,28.8147,77.1975,7.05,65
2022-08,28.8147,77.1975,7.32,65
2022-11,28.8147,77.1975,6.47,65
2023-09,28.8147,77.1975,9.29,38
2023-10,28.8147,77.1975,5.56,38
2023-11,28.8147,77.1975,5.55,38
2023-12,28.8147,77.1975,5.69,38
2020-01,28.8153,77.1517,12.24,80
2020-08,28.8153,77.1517,13.02,80
2020-11,28.8153,77.1517,13.04,80
2021-01,28.8153,77.1517,11.42,80
2021-08,28.8153,77.1517,10.68,80
2021-11,28.8153,77.1517,8.3,80
2022-05,28.8153,77.1517,8.79,80
2022-08,28.8153,77.1517,9.75,80
2022-11,28.8153,77.1517,8.93,80
2023-08,28.8153,77.1517,26.06,35
2023-09,28.8153,77.1517,13.51,40
2023-10,28.8153,77.1517,10.42,40
2023-11,28.8153,77.1517,10.13,40
2023-12,28.8153,77.1517,9.95,40
2020-01,28.8194,76.9972,1.71,100
2020-08,28.8194,76.9972,0.66,100
2020-11,28.8194,76.9972,3.09,100
2021-01,28.8194,76.9972,1.96,100
2021-08,28.8194,76.9972,0.66,100
2021-11,28.8194,76.9972,0.94,100
2022-01,28.8194,76.9972,1.39,100
2022-05,28.8194,76.9972,2.3,100
2022-08,28.8194,76.9972,1.58,100
2022-11,28.8194,76.9972,1.69,100
2023-05,28.8194,76.9972,-3.15,
2023-06,28.8194,76.9972,-2.94,
2023-07,28.8194,76.9972,-1.45,
2023-08,28.8194,76.9972,-1.13,
2023-09,28.8194,76.9972,-1.57,
2023-10,28.8194,76.9972,-2.03,
2023-11,28.8194,76.9972,-2.16,
2023-12,28.8194,76.9972,-2.55,
2020-08,28.8225,77.2036,8.27,85
2020-11,28.8225,77.2036,9.76,85
2021-01,28.8225,77.2036,8.05,85
2021-08,28.8225,77.2036,7.72,85
2021-11,28.8225,77.2036,7.2,85
2022-01,28.8225,77.2036,7.98,85
2022-05,28.8225,77.2036,8.08,85
2022-08,28.8225,77.2036,8.18,85
2022-11,28.8225,77.2036,8.62,85
2023-09,28.8225,77.2036,10.29,64
2023-10,28.8225,77.2036,9.23,64
2023-11,28.8225,77.2036,9.28,64
2023-09,28.8233,77.0536,9.76,85
2023-10,28.8233,77.0536,9.99,85
2023-11,28.8233,77.0536,10.01,85
2023-12,28.8233,77.0536,10.39,85
2020-01,28.8319,77.0083,2.8,8.6
2020-08,28.8319,77.0083,3.35,8.6
2020-11,28.8319,77.0083,3.74,8.6
2021-08,28.8319,77.0083,1.78,8.6
2021-11,28.8319,77.0083,1.3,8.6
2022-01,28.8319,77.0083,2.03,8.6
2022-05,28.8319,77.0083,3.73,8.6
2022-08,28.8319,77.0083,2.57,8.6
2022-11,28.8319,77.0083,2.08,8.6
2020-01,28.8347,77.0225,2.36,50
2020-08,28.8347,77.0225,0.41,50
2021-01,28.8347,77.0225,1.92,50
2021-08,28.8347,77.0225,5.24,50
2021-11,28.8347,77.0225,2.13,50
2022-01,28.8347,77.0225,2.46,50
2022-05,28.8347,77.0225,3.89,50
2022-08,28.8347,77.0225,1.64,50
2022-11,28.8347,77.0225,2.62,50
2023-05,28.8347,77.0225,-7.52,
2023-06,28.8347,77.0225,-7.58,
2023-07,28.8347,77.0225,-6.96,
2023-08,28.8347,77.0225,-6.79,
2023-09,28.8347,77.0225,-7.1,
2023-10,28.8347,77.0225,-7.05,
2023-11,28.8347,77.0225,-7.17,
2023-12,28.8347,77.0225,-7.2,
2023-09,28.8367,77.1344,18.28,15.55
2023-10,28.8367,77.1344,18.2,15.55
2023-11,28.8367,77.1344,17.67,15.55
2023-10,28.8412,77.0256,0,45
2023-11,28.8412,77.0256,0,45
2023-12,28.8412,77.0256,0,45
2020-01,28.8433,77.1294,21.3,45
2020-08,28.8433,77.1294,21.57,45
2021-08,28.8433,77.1294,21.78,45
2022-01,28.8433,77.1294,18.29,45
2022-05,28.8433,77.1294,18,45
2022-08,28.8433,77.1294,19.07,45
2022-11,28.8433,77.1294,19.02,45
2023-10,28.8433,77.1294,0,45
2023-11,28.8433,77.1294,0,45
2023-12,28.8433,77.1294,0,45
2021-08,28.85,77.0736,23.8,25
2020-01,28.8514,77.0736,23.65,47
2020-08,28.8514,77.0736,24.99,47
2020-11,28.8514,77.0736,25.11,47
2021-01,28.8514,77.0736,23.54,47
2021-11,28.8514,77.0736,19.78,47
2022-01,28.8514,77.0736,24.75,47
2022-05,28.8514,77.0736,18.55,47
2022-08,28.8514,77.0736,20.33,47
2022-11,28.8514,77.0736,19.84,47
2023-04,28.8514,77.0736,-19.83,
2023-05,28.8514,77.0736,-19.72,
2023-06,28.8514,77.0736,-20.12,
2023-07,28.8514,77.0736,-20.44,
2023-08,28.8514,77.0736,-20.39,
2023-09,28.8514,77.0736,-20.29,
2023-10,28.8514,77.0736,-19.85,
2023-11,28.8514,77.0736,-19.51,
2023-12,28.8514,77.0736,-19.56,
2020-05,28.8533,77.1311,22.35,
2020-08,28.8533,77.1311,22.71,
2023-05,28.8533,77.1311,-21.15,
2023-06,28.8533,77.1311,-21.65,
2023-07,28.8533,77.1311,-22.29,
2023-08,28.8533,77.1311,-22.57,
2023-09,28.8533,77.1311,-22.55,
2023-10,28.8533,77.1311,-22.36,
2023-11,28.8533,77.1311,-21.83,
2023-12,28.8533,77.1311,-21.67,
2020-01,28.8581,77.1964,9.49,101
2020-08,28.8581,77.1964,11.7,101
2020-11,28.8581,77.1964,12.7,101
2021-01,28.8581,77.1964,11.52,101
2021-08,28.8581,77.1964,11.7,101
2021-11,28.8581,77.1964,9.8,101
2022-01,28.8581,77.1964,9.5,101
2022-05,28.8581,77.1964,9.75,101
2022-08,28.8581,77.1964,10.46,101
2022-11,28.8581,77.1964,9.2,101
2023-04,28.8581,77.1964,-9.77,
2023-05,28.8581,77.1964,-9.9,
2023-06,28.8581,77.1964,-10.47,
2023-07,28.8581,77.1964,-7.87,
2023-08,28.8581,77.1964,-7.21,
2023-09,28.8581,77.1964,-8.69,
2023-10,28.8581,77.1964,-10.08,
2023-11,28.8581,77.1964,-9.78,
2023-12,28.8581,77.1964,-8.09,
