month,latitude,longitude,dataValue,wellDepth
2022-08,28.6,77.3,14.32,60.0
2022-11,28.6,77.3,13.97,60.0
2020-01,28.6,77.2,1.86,25.0
2020-05,28.6,77.2,2.4,25.0
2020-08,28.6,77.2,0.79,25.0
2020-11,28.6,77.2,2.89,25.0
2021-01,28.6,77.2,1.82,25.0
2021-05,28.6,77.2,1.87,25.0
2021-08,28.6,77.2,0.57,25.0
2021-11,28.6,77.2,1.29,25.0
2022-01,28.6,77.2,1.93,25.0
2022-05,28.6,77.2,2.26,25.0
2022-08,28.6,77.2,1.73,25.0
2022-11,28.6,77.2,1.95,25.0
2022-12,28.6,77.3,-26.76,
2023-01,28.6,77.3,-26.36,
2023-02,28.6,77.3,-26.39,
2023-03,28.6,77.3,-26.62,
2023-04,28.6,77.3,-26.74,
2023-05,28.6,77.3,-27.13,
2023-06,28.6,77.3,-27.84,
2023-07,28.6,77.3,-28.3,
2023-08,28.6,77.3,-28.36,
2023-09,28.6,77.3,-28.33,
2023-10,28.6,77.3,-21.48,65.0
2023-11,28.6,77.3,-14.99,65.0
2023-12,28.6,77.3,-13.57,65.0
2020-01,28.6,77.2,2.49,15.0
2020-08,28.6,77.2,1.19,15.0
2020-11,28.6,77.2,2.69,15.0
2021-01,28.6,77.2,4.21,15.0
2021-08,28.6,77.2,1.0,15.0
2021-11,28.6,77.2,2.6,15.0
2022-05,28.6,77.2,3.19,15.0
2022-08,28.6,77.2,2.23,15.0
2022-11,28.6,77.2,3.1,15.0
2020-01,28.6,77.0,8.45,25.0
2020-08,28.6,77.0,7.1,25.0
2020-11,28.6,77.0,8.95,25.0
2021-01,28.6,77.0,8.02,25.0
2021-08,28.6,77.0,6.99,25.0
2021-11,28.6,77.0,5.43,25.0
2022-01,28.6,77.0,5.22,25.0
2022-05,28.6,77.0,5.84,25.0
2022-08,28.6,77.0,5.81,25.0
2022-11,28.6,77.0,5.89,25.0
2020-01,28.6,77.0,6.12,100.0
2020-08,28.6,77.0,5.58,100.0
2020-11,28.6,77.0,6.39,100.0
2021-01,28.6,77.0,5.51,100.0
2021-08,28.6,77.0,3.77,100.0
2021-11,28.6,77.0,2.6,100.0
2022-01,28.6,77.0,2.76,100.0
2022-05,28.6,77.0,3.69,100.0
2022-08,28.6,77.0,3.24,100.0
2022-11,28.6,77.0,3.66,100.0
2022-12,28.6,77.0,-3.79,
2023-01,28.6,77.0,-3.82,
2023-02,28.6,77.0,-3.92,
2023-03,28.6,77.0,-3.94,
2023-04,28.6,77.0,-3.6,
2023-05,28.6,77.0,-3.21,
2023-06,28.6,77.0,-3.37,
2023-07,28.6,77.0,-2.96,
2023-08,28.6,77.0,-3.09,
2023-09,28.6,77.0,-3.33,
2023-10,28.6,77.0,-3.6,
2023-11,28.6,77.0,-3.75,
2023-12,28.6,77.0,-3.85,
2020-01,28.6,76.9,2.82,10.0
2020-08,28.6,76.9,1.4,10.0
2020-11,28.6,76.9,2.38,10.0
2021-01,28.6,76.9,1.76,10.0
2021-08,28.6,76.9,0.66,10.0
2021-11,28.6,76.9,0.65,10.0
2022-01,28.6,76.9,0.6,10.0
2022-05,28.6,76.9,2.21,10.0
2022-08,28.6,76.9,1.74,10.0
2022-11,28.6,76.9,1.99,10.0
2023-09,28.6,76.9,9.32,60.0
2023-10,28.6,76.9,9.19,60.0
2023-11,28.6,76.9,9.17,60.0
2023-12,28.6,76.9,9.12,60.0
2020-01,28.6,77.2,9.06,101.0
2020-08,28.6,77.2,8.03,101.0
2020-11,28.6,77.2,8.37,101.0
2021-01,28.6,77.2,7.5,101.0
2021-08,28.6,77.2,3.74,101.0
2021-11,28.6,77.2,3.73,101.0
2023-05,28.6,77.2,-15.4,
2023-06,28.6,77.2,-15.52,
2023-07,28.6,77.2,-15.1,
2023-08,28.6,77.2,-14.62,
2023-09,28.6,77.2,-14.54,
2023-10,28.6,77.2,-14.55,
2023-11,28.6,77.2,-14.68,
2023-12,28.6,77.2,-14.87,
2020-01,28.6,77.2,2.65,50.0
2020-08,28.6,77.2,4.26,50.0
2020-11,28.6,77.2,5.4,50.0
2021-01,28.6,77.2,4.81,50.0
2021-08,28.6,77.2,4.91,50.0
2022-01,28.6,77.2,4.63,50.0
2022-05,28.6,77.2,5.3,50.0
2022-08,28.6,77.2,4.01,50.0
2022-11,28.6,77.2,1.69,50.0
2023-05,28.6,77.2,-3.99,
2023-06,28.6,77.2,-4.31,
2023-07,28.6,77.2,-1.48,
2023-08,28.6,77.2,-0.19,
2023-09,28.6,77.2,-0.47,
2023-10,28.6,77.2,-2.11,
2023-11,28.6,77.2,-9.02,
2023-12,28.6,77.2,-2.25,
2020-01,28.6,77.0,2.65,100.0
2020-08,28.6,77.0,1.1,100.0
2020-11,28.6,77.0,3.15,100.0
2021-01,28.6,77.0,2.18,100.0
2021-08,28.6,77.0,1.78,100.0
2021-11,28.6,77.0,2.02,100.0
2022-01,28.6,77.0,2.24,100.0
2022-05,28.6,77.0,3.88,100.0
2022-08,28.6,77.0,3.51,100.0
2022-11,28.6,77.0,3.38,100.0
2023-05,28.6,77.0,-2.36,
2023-06,28.6,77.0,-2.61,
2023-07,28.6,77.0,-1.87,
2023-08,28.6,77.0,-2.2,
2023-09,28.6,77.0,-2.82,
2023-10,28.6,77.0,-3.03,
2023-11,28.6,77.0,-2.68,
2023-12,28.6,77.0,-2.26,
2023-09,28.6,77.1,3.32,37.0
2023-10,28.6,77.1,3.35,37.0
2023-11,28.6,77.1,3.13,37.0
2023-12,28.6,77.1,3.08,37.0
2023-05,28.6,77.1,-2.48,
2023-06,28.6,77.1,-2.41,
2023-07,28.6,77.1,-1.53,
2023-08,28.6,77.1,-1.52,
2023-09,28.6,77.1,-1.96,
2023-10,28.6,77.1,-2.38,
2023-11,28.6,77.1,-2.52,
2023-12,28.6,77.1,-2.44,
2020-11,28.6,77.1,4.28,55.0
2021-01,28.6,77.1,3.21,55.0
2021-08,28.6,77.1,0.93,55.0
2022-05,28.6,77.1,3.14,55.0
2022-11,28.6,77.1,2.43,55.0
2023-09,28.7,77.1,7.7,42.0
2023-10,28.7,77.1,5.43,42.0
2023-11,28.7,77.1,5.47,42.0
2023-12,28.7,77.1,5.34,42.0
2020-01,28.7,77.2,7.04,25.0
2020-08,28.7,77.2,7.47,25.0
2020-11,28.7,77.2,10.58,25.0
2021-01,28.7,77.2,8.45,25.0
2021-08,28.7,77.2,8.07,25.0
2021-11,28.7,77.2,8.26,25.0
2022-01,28.7,77.2,7.79,25.0
2022-05,28.7,77.2,14.45,25.0
2022-11,28.7,77.2,7.57,25.0
2023-09,28.7,77.1,5.17,47.0
2023-10,28.7,77.1,2.34,47.0
2023-11,28.7,77.1,2.41,47.0
2023-12,28.7,77.1,2.28,47.0
2022-11,28.7,77.2,28.16,100.0
2020-01,28.7,77.0,0.8,10.0
2020-08,28.7,77.0,0.82,10.0
2020-11,28.7,77.0,2.11,10.0
2021-01,28.7,77.0,0.57,10.0
2021-08,28.7,77.0,0.52,10.0
2021-11,28.7,77.0,0.22,10.0
2022-05,28.7,77.0,1.25,10.0
2022-08,28.7,77.0,0.43,10.0
2022-11,28.7,77.0,0.62,10.0
2023-06,28.7,77.2,39.8,44.0
2023-07,28.7,77.2,45.1,44.0
2023-08,28.7,77.2,51.35,44.0
2023-09,28.7,77.2,7.61,44.0
2023-10,28.7,77.2,7.7,44.0
2023-11,28.7,77.2,8.05,44.0
2023-12,28.7,77.2,8.35,44.0
2022-01,28.7,77.2,9.35,70.0
2022-05,28.7,77.2,11.52,70.0
2022-08,28.7,77.2,12.87,70.0
2022-11,28.7,77.2,11.24,70.0
2023-05,28.7,77.1,-3.69,
2023-06,28.7,77.1,-3.95,
2023-07,28.7,77.1,-3.04,
2023-08,28.7,77.1,-3.34,
2023-09,28.7,77.1,-3.91,
2023-10,28.7,77.1,-4.47,
2023-11,28.7,77.1,-4.06,
2023-12,28.7,77.1,-3.6,
2023-09,28.7,77.1,7.01,77.0
2023-10,28.7,77.1,3.2,77.0
2023-11,28.7,77.1,3.24,77.0
2020-01,28.7,76.9,7.95,32.0
2020-08,28.7,76.9,6.59,32.0
2020-11,28.7,76.9,6.97,32.0
2021-01,28.7,76.9,6.89,32.0
2021-11,28.7,76.9,4.39,32.0
2022-01,28.7,76.9,4.7,32.0
2022-05,28.7,76.9,5.49,32.0
2022-08,28.7,76.9,5.1,32.0
2022-11,28.7,76.9,5.55,32.0
2023-09,28.7,76.9,4.39,32.0
2023-10,28.7,76.9,4.29,32.0
2023-11,28.7,76.9,4.47,32.0
2023-12,28.7,76.9,4.57,32.0
2023-09,28.7,77.0,4.23,64.0
2023-10,28.7,77.0,1.1,64.0
2023-11,28.7,77.0,0.97,64.0
2023-12,28.7,77.0,0.76,64.0
2023-08,28.7,77.1,25.41,56.0
2023-09,28.7,77.1,10.6,56.0
2023-10,28.7,77.1,2.63,56.0
2023-11,28.7,77.1,2.61,56.0
2023-12,28.7,77.1,2.74,56.0
2020-01,28.7,77.0,1.16,27.0
2020-08,28.7,77.0,1.07,27.0
2020-11,28.7,77.0,1.61,27.0
2021-01,28.7,77.0,1.07,27.0
2021-08,28.7,77.0,0.38,27.0
2021-11,28.7,77.0,0.63,27.0
2022-01,28.7,77.0,0.72,27.0
2022-05,28.7,77.0,1.46,27.0
2022-08,28.7,77.0,0.83,27.0
2020-01,28.7,77.1,12.7,100.0
2020-08,28.7,77.1,12.83,100.0
2020-11,28.7,77.1,13.58,100.0
2021-01,28.7,77.1,12.78,100.0
2021-08,28.7,77.1,12.9,100.0
2021-11,28.7,77.1,12.22,100.0
2022-01,28.7,77.1,11.92,100.0
2022-05,28.7,77.1,12.8,100.0
2022-08,28.7,77.1,22.56,100.0
2022-11,28.7,77.1,11.92,100.0
2023-05,28.7,77.1,-13.63,
2023-06,28.7,77.1,-13.49,
2023-07,28.7,77.1,-12.82,
2023-08,28.7,77.1,-12.7,
2023-09,28.7,77.1,-13.02,
2023-10,28.7,77.1,-13.86,
2023-11,28.7,77.1,-14.45,
2023-12,28.7,77.1,-14.81,
2020-01,28.7,77.1,5.91,80.0
2020-08,28.7,77.1,5.37,80.0
2020-11,28.7,77.1,6.19,80.0
2021-01,28.7,77.1,5.38,80.0
2021-08,28.7,77.1,4.3,80.0
2021-11,28.7,77.1,3.42,80.0
2022-01,28.7,77.1,4.06,80.0
2022-05,28.7,77.1,4.89,80.0
2022-08,28.7,77.1,4.72,80.0
2022-11,28.7,77.1,4.94,80.0
2023-05,28.7,77.1,-5.6,
2023-06,28.7,77.1,-5.74,
2023-07,28.7,77.1,-5.29,
2023-08,28.7,77.1,-5.13,
2023-09,28.7,77.1,-5.3,
2023-10,28.7,77.1,-5.52,
2023-11,28.7,77.1,-5.69,
2023-12,28.7,77.1,-5.68,
2023-09,28.7,77.2,34.79,46.0
2023-10,28.7,77.2,3.49,46.0
2023-11,28.7,77.2,3.35,46.0
2023-12,28.7,77.2,3.44,46.0
2020-01,28.7,77.1,2.33,100.0
2020-08,28.7,77.1,0.49,100.0
2020-11,28.7,77.1,2.95,100.0
2021-01,28.7,77.1,1.66,100.0
2021-11,28.7,77.1,0.9,100.0
2022-01,28.7,77.1,1.41,100.0
2023-05,28.7,77.2,-2.36,
2023-06,28.7,77.2,-7.51,
2023-07,28.7,77.2,-0.45,
2023-08,28.7,77.2,-0.61,
2023-09,28.7,77.2,-1.28,
2023-10,28.7,77.2,-1.65,
2023-11,28.7,77.2,-5.64,
2023-12,28.7,77.2,-9.31,
2020-01,28.7,77.2,1.38,50.0
2020-08,28.7,77.2,0.49,50.0
2020-11,28.7,77.2,3.06,50.0
2021-01,28.7,77.2,1.86,50.0
2021-08,28.7,77.2,0.31,50.0
2021-11,28.7,77.2,0.98,50.0
2022-01,28.7,77.2,1.35,50.0
2022-05,28.7,77.2,2.51,50.0
2022-08,28.7,77.2,1.39,50.0
2022-11,28.7,77.2,1.76,50.0
2023-09,28.7,77.1,8.41,69.0
2023-10,28.7,77.1,8.26,69.0
2023-11,28.7,77.1,8.29,69.0
2023-12,28.7,77.1,8.3,69.0
2020-01,28.7,77.2,1.72,100.0
2020-01,28.7,76.9,12.17,21.2
2020-08,28.7,76.9,12.27,21.2
2020-11,28.7,76.9,14.48,21.2
2021-01,28.7,76.9,11.98,21.2
2021-08,28.7,76.9,13.3,21.2
2021-11,28.7,76.9,12.1,21.2
2022-01,28.7,76.9,11.43,21.2
2022-05,28.7,76.9,11.66,21.2
2022-08,28.7,76.9,11.31,21.2
2022-11,28.7,76.9,11.07,21.2
2020-01,28.7,77.1,7.04,75.0
2020-08,28.7,77.1,6.59,75.0
2020-11,28.7,77.1,7.82,75.0
2021-01,28.7,77.1,6.96,75.0
2021-08,28.7,77.1,6.4,75.0
2021-11,28.7,77.1,4.52,75.0
2022-01,28.7,77.1,4.37,75.0
2022-05,28.7,77.1,4.88,75.0
2022-08,28.7,77.1,5.25,75.0
2022-11,28.7,77.1,4.76,75.0
2023-05,28.7,77.1,-5.92,
2023-06,28.7,77.1,-5.97,
2023-07,28.7,77.1,-5.74,
2023-08,28.7,77.1,-5.48,
2023-09,28.7,77.1,-5.38,
2023-10,28.7,77.1,-5.38,
2023-11,28.7,77.1,-5.64,
2023-12,28.7,77.1,-5.8,
2020-01,28.7,77.0,3.26,54.0
2020-08,28.7,77.0,1.73,54.0
2020-11,28.7,77.0,3.97,54.0
2021-01,28.7,77.0,2.99,54.0
2021-08,28.7,77.0,1.03,54.0
2021-11,28.7,77.0,0.93,54.0
2022-01,28.7,77.0,0.77,54.0
2022-05,28.7,77.0,2.26,54.0
2022-08,28.7,77.0,2.45,54.0
2022-11,28.7,77.0,2.61,54.0
2023-09,28.7,77.0,6.47,35.0
2023-10,28.7,77.0,2.86,35.0
2023-11,28.7,77.0,3.33,35.0
2023-12,28.7,77.0,3.66,35.0
2020-01,28.7,77.0,6.1,250.75
2020-08,28.7,77.0,6.0,250.75
2020-11,28.7,77.0,6.84,250.75
2021-01,28.7,77.0,6.47,250.75
2021-11,28.7,77.0,4.79,250.75
2022-01,28.7,77.0,4.62,250.75
2022-05,28.7,77.0,4.86,250.75
2022-08,28.7,77.0,4.94,250.75
2022-11,28.7,77.0,5.27,250.75
2023-05,28.7,77.0,-5.21,
2023-06,28.7,77.0,-5.34,
2023-07,28.7,77.0,-5.21,
2023-08,28.7,77.0,-4.95,
2023-09,28.7,77.0,-4.97,
2023-10,28.7,77.0,-5.05,
2023-11,28.7,77.0,-5.21,
2023-12,28.7,77.0,-5.31,
2021-08,28.7,77.0,6.26,25.0
2022-01,28.7,77.2,3.37,50.0
2022-05,28.7,77.2,3.35,50.0
2022-08,28.7,77.2,3.24,50.0
2023-09,28.7,77.0,4.1,83.0
2023-10,28.7,77.0,4.37,83.0
2023-11,28.7,77.0,4.66,83.0
2023-12,28.7,77.0,4.83,83.0
2020-01,28.7,77.2,4.56,45.0
2020-08,28.7,77.2,8.64,45.0
2020-11,28.7,77.2,9.86,45.0
2021-01,28.7,77.2,9.54,45.0
2021-08,28.7,77.2,7.82,45.0
2021-11,28.7,77.2,8.06,45.0
2022-01,28.7,77.2,7.46,45.0
2022-08,28.7,77.2,6.6,45.0
2022-11,28.7,77.2,4.62,45.0
2020-01,28.7,77.1,9.25,100.0
2022-05,28.7,77.1,11.67,100.0
2022-08,28.7,77.1,12.73,100.0
2022-11,28.7,77.1,11.11,100.0
2023-09,28.7,77.1,11.24,50.0
2023-10,28.7,77.1,11.49,50.0
2023-11,28.7,77.1,11.09,50.0
2023-12,28.7,77.1,11.01,50.0
2023-04,28.7,77.2,-5.87,
2023-05,28.7,77.2,-5.31,
2023-06,28.7,77.2,-5.0,
2023-07,28.7,77.2,-5.12,
2023-08,28.7,77.2,-2.9,
2023-09,28.7,77.2,-3.73,
2023-10,28.7,77.2,-3.99,
2023-11,28.7,77.2,-3.81,
2023-12,28.7,77.2,-3.81,
2023-09,28.7,77.0,7.5,64.0
2023-10,28.7,77.0,7.57,64.0
2023-11,28.7,77.0,6.99,64.0
2023-12,28.7,77.0,7.21,64.0
2021-01,28.7,77.0,9.01,15.9
2021-11,28.7,77.0,6.09,15.9
2022-05,28.7,77.0,8.21,15.9
2022-08,28.7,77.0,9.08,15.9
2020-08,28.8,77.1,9.01,
2023-05,28.8,77.1,-9.13,
2023-06,28.8,77.1,-9.04,
2023-07,28.8,77.1,-9.16,
2023-08,28.8,77.1,-9.11,
2023-09,28.8,77.1,-8.8,
2023-10,28.8,77.1,-8.48,
2023-11,28.8,77.1,-8.47,
2023-12,28.8,77.1,-8.56,
2020-05,28.8,77.1,8.69,
2020-08,28.8,77.1,9.09,
2023-05,28.8,77.1,-7.75,
2023-06,28.8,77.1,-7.83,
2023-07,28.8,77.1,-17.96,
2023-08,28.8,77.1,-6.87,
2023-09,28.8,77.1,-9.16,
2023-10,28.8,77.1,-12.21,
2023-11,28.8,77.1,-6.36,
2023-12,28.8,77.1,-6.51,
2023-05,28.8,76.9,-4.61,
2023-06,28.8,76.9,-4.6,
2023-07,28.8,76.9,-3.74,
2023-08,28.8,76.9,-3.37,
2023-09,28.8,76.9,-3.71,
2023-10,28.8,76.9,-4.01,
2023-11,28.8,76.9,-4.2,
2023-12,28.8,76.9,-4.27,
2020-01,28.8,77.2,9.54,200.0
2020-08,28.8,77.2,9.86,200.0
2020-11,28.8,77.2,10.28,200.0
2021-01,28.8,77.2,8.97,200.0
2022-01,28.8,77.2,7.89,200.0
2022-05,28.8,77.2,8.41,200.0
2022-08,28.8,77.2,9.05,200.0
2022-11,28.8,77.2,8.62,200.0
2023-09,28.8,77.2,9.35,178.0
2023-10,28.8,77.2,5.63,178.0
2023-11,28.8,77.2,5.76,178.0
2023-12,28.8,77.2,5.93,178.0
2020-01,28.8,77.2,7.94,65.0
2020-08,28.8,77.2,7.96,65.0
2020-11,28.8,77.2,8.97,65.0
2021-01,28.8,77.2,7.59,65.0
2021-08,28.8,77.2,7.58,65.0
2022-01,28.8,77.2,6.54,65.0
2022-05,28.8,77.2,7.05,65.0
2022-08,28.8,77.2,7.32,65.0
2022-11,28.8,77.2,6.47,65.0
2023-09,28.8,77.2,9.29,38.0
2023-10,28.8,77.2,5.56,38.0
2023-11,28.8,77.2,5.55,38.0
2023-12,28.8,77.2,5.69,38.0
2020-01,28.8,77.1,12.24,80.0
2020-08,28.8,77.1,13.02,80.0
2020-11,28.8,77.1,13.04,80.0
2021-01,28.8,77.1,11.42,80.0
2021-08,28.8,77.1,10.68,80.0
2021-11,28.8,77.1,8.3,80.0
2022-05,28.8,77.1,8.79,80.0
2022-08,28.8,77.1,9.75,80.0
2022-11,28.8,77.1,8.93,80.0
2023-08,28.8,77.1,26.06,35.0
2023-09,28.8,77.1,13.51,40.0
2023-10,28.8,77.1,10.42,40.0
2023-11,28.8,77.1,10.13,40.0
2023-12,28.8,77.1,9.95,40.0
2020-01,28.8,77.0,1.71,100.0
2020-08,28.8,77.0,0.66,100.0
2020-11,28.8,77.0,3.09,100.0
2021-01,28.8,77.0,1.96,100.0
2021-08,28.8,77.0,0.66,100.0
2021-11,28.8,77.0,0.94,100.0
2022-01,28.8,77.0,1.39,100.0
2022-05,28.8,77.0,2.3,100.0
2022-08,28.8,77.0,1.58,100.0
2022-11,28.8,77.0,1.69,100.0
2023-05,28.8,77.0,-3.15,
2023-06,28.8,77.0,-2.94,
2023-07,28.8,77.0,-1.45,
2023-08,28.8,77.0,-1.13,
2023-09,28.8,77.0,-1.57,
2023-10,28.8,77.0,-2.03,
2023-11,28.8,77.0,-2.16,
2023-12,28.8,77.0,-2.55,
2020-08,28.8,77.2,8.27,85.0
2020-11,28.8,77.2,9.76,85.0
2021-01,28.8,77.2,8.05,85.0
2021-08,28.8,77.2,7.72,85.0
2021-11,28.8,77.2,7.2,85.0
2022-01,28.8,77.2,7.98,85.0
2022-05,28.8,77.2,8.08,85.0
2022-08,28.8,77.2,8.18,85.0
2022-11,28.8,77.2,8.62,85.0
2023-09,28.8,77.2,10.29,64.0
2023-10,28.8,77.2,9.23,64.0
2023-11,28.8,77.2,9.28,64.0
2023-09,28.8,77.0,9.76,85.0
2023-10,28.8,77.0,9.99,85.0
2023-11,28.8,77.0,10.01,85.0
2023-12,28.8,77.0,10.39,85.0
2020-01,28.8,77.0,2.8,8.6
2020-08,28.8,77.0,3.35,8.6
2020-11,28.8,77.0,3.74,8.6
2021-08,28.8,77.0,1.78,8.6
2021-11,28.8,77.0,1.3,8.6
2022-01,28.8,77.0,2.03,8.6
2022-05,28.8,77.0,3.73,8.6
2022-08,28.8,77.0,2.57,8.6
2022-11,28.8,77.0,2.08,8.6
2020-01,28.8,77.0,2.36,50.0
2020-08,28.8,77.0,0.41,50.0
2021-01,28.8,77.0,1.92,50.0
2021-08,28.8,77.0,5.24,50.0
2021-11,28.8,77.0,2.13,50.0
2022-01,28.8,77.0,2.46,50.0
2022-05,28.8,77.0,3.89,50.0
2022-08,28.8,77.0,1.64,50.0
2022-11,28.8,77.0,2.62,50.0
2023-05,28.8,77.0,-7.52,
2023-06,28.8,77.0,-7.58,
2023-07,28.8,77.0,-6.96,
2023-08,28.8,77.0,-6.79,
2023-09,28.8,77.0,-7.1,
2023-10,28.8,77.0,-7.05,
2023-11,28.8,77.0,-7.17,
2023-12,28.8,77.0,-7.2,
2023-09,28.8,77.1,18.28,15.55
2023-10,28.8,77.1,18.2,15.55
2023-11,28.8,77.1,17.67,15.55
2023-10,28.8,77.0,0.0,45.0
2023-11,28.8,77.0,0.0,45.0
2023-12,28.8,77.0,0.0,45.0
2020-01,28.8,77.1,21.3,45.0
2020-08,28.8,77.1,21.57,45.0
2021-08,28.8,77.1,21.78,45.0
2022-01,28.8,77.1,18.29,45.0
2022-05,28.8,77.1,18.0,45.0
2022-08,28.8,77.1,19.07,45.0
2022-11,28.8,77.1,19.02,45.0
2023-10,28.8,77.1,0.0,45.0
2023-11,28.8,77.1,0.0,45.0
2023-12,28.8,77.1,0.0,45.0
2021-08,28.8,77.0,23.8,25.0
2020-01,28.8,77.0,23.65,47.0
2020-08,28.8,77.0,24.99,47.0
2020-11,28.8,77.0,25.11,47.0
2021-01,28.8,77.0,23.54,47.0
2021-11,28.8,77.0,19.78,47.0
2022-01,28.8,77.0,24.75,47.0
2022-05,28.8,77.0,18.55,47.0
2022-08,28.8,77.0,20.33,47.0
2022-11,28.8,77.0,19.84,47.0
2023-04,28.8,77.0,-19.83,
2023-05,28.8,77.0,-19.72,
2023-06,28.8,77.0,-20.12,
2023-07,28.8,77.0,-20.44,
2023-08,28.8,77.0,-20.39,
2023-09,28.8,77.0,-20.29,
2023-10,28.8,77.0,-19.85,
2023-11,28.8,77.0,-19.51,
2023-12,28.8,77.0,-19.56,
2020-05,28.8,77.1,22.35,
2020-08,28.8,77.1,22.71,
2023-05,28.8,77.1,-21.15,
2023-06,28.8,77.1,-21.65,
2023-07,28.8,77.1,-22.29,
2023-08,28.8,77.1,-22.57,
2023-09,28.8,77.1,-22.55,
2023-10,28.8,77.1,-22.36,
2023-11,28.8,77.1,-21.83,
2023-12,28.8,77.1,-21.67,
2020-01,28.8,77.2,9.49,101.0
2020-08,28.8,77.2,11.7,101.0
2020-11,28.8,77.2,12.7,101.0
2021-01,28.8,77.2,11.52,101.0
2021-08,28.8,77.2,11.7,101.0
2021-11,28.8,77.2,9.8,101.0
2022-01,28.8,77.2,9.5,101.0
2022-05,28.8,77.2,9.75,101.0
2022-08,28.8,77.2,10.46,101.0
2022-11,28.8,77.2,9.2,101.0
2023-04,28.8,77.2,-9.77,
2023-05,28.8,77.2,-9.9,
2023-06,28.8,77.2,-10.47,
2023-07,28.8,77.2,-7.87,
2023-08,28.8,77.2,-7.21,
2023-09,28.8,77.2,-8.69,
2023-10,28.8,77.2,-10.08,
2023-11,28.8,77.2,-9.78,
2023-12,28.8,77.2,-8.09,
